Voltage (V),Frequency (MHz),Temperature (°C),Capacitance (F),Leakage Current (A),Switching Activity,Circuit Area (mm²),Power Consumption
0.816153908,581.0380843,69.97361656,1.49E-12,1.76E-06,0.768587782,1.394918065,1.43E-06
0.937606397,141.1801236,23.78103147,6.29E-13,1.54E-06,0.686738433,6.625979515,1.44E-06
0.975573987,758.3593139,96.15514395,6.95E-13,1.48E-06,0.630017514,7.920032576,1.44E-06
1.177181054,343.3012125,65.027447,5.13E-13,1.23E-06,0.59957458,12.38615506,1.44E-06
0.840626387,680.7555527,39.93881567,1.13E-12,1.72E-06,0.7835727,6.171523469,1.45E-06
0.8,161.2369759,88.63230613,7.05E-13,1.81E-06,0.461777439,2.020465599,1.45E-06
0.846622325,374.941951,98.03437967,1.00E-12,1.72E-06,0.459516333,1.099149595,1.45E-06
0.946542442,199.4200812,98.15735104,1.11E-12,1.54E-06,0.767790584,4.211754901,1.45E-06
0.897022322,625.0665596,43.29983656,8.02E-13,1.62E-06,0.801664974,7.492079896,1.45E-06
1.182691951,771.9395225,99.99530505,6.04E-13,1.23E-06,0.425672159,5.890514519,1.46E-06
0.950580017,312.7559668,71.88033604,6.78E-13,1.53E-06,0.620181403,12.35325184,1.46E-06
1.033232947,572.9776176,70.1484003,8.83E-13,1.41E-06,0.15410579,7.477508058,1.46E-06
0.853885087,442.1294732,27.28798769,1.28E-12,1.71E-06,0.239987864,14.82687486,1.46E-06
0.861648364,861.0562471,59.73993966,9.83E-13,1.70E-06,0.889900077,10.04981034,1.46E-06
0.846092686,291.1244409,99.0480543,1.17E-12,1.73E-06,0.195975849,3.126364802,1.46E-06
0.958190794,501.3538151,82.36710995,1.19E-12,1.53E-06,0.259243465,14.21208538,1.46E-06
0.877819644,618.0175572,93.43506223,6.07E-13,1.67E-06,0.812036543,12.7054931,1.47E-06
0.985815307,865.8912724,77.25061857,6.27E-13,1.49E-06,0.889170138,10.53924487,1.47E-06
1.003636412,596.2072075,87.2287025,5.71E-13,1.47E-06,0.200239904,7.842610187,1.47E-06
0.987006909,748.3856444,97.80964068,1.19E-12,1.49E-06,0.456984245,8.981897604,1.47E-06
0.842169443,141.4297424,58.08497004,7.89E-13,1.76E-06,0.780032291,12.71736184,1.48E-06
0.989771408,632.3306657,31.9837744,7.33E-13,1.50E-06,0.45563597,14.02197137,1.48E-06
0.863675294,468.6763325,44.21674731,9.36E-13,1.72E-06,0.78213457,12.22019366,1.48E-06
1.124015205,917.012741,42.54713446,1.44E-12,1.32E-06,0.379229415,10.51974906,1.48E-06
1.184342099,509.661665,63.7234569,5.23E-13,1.25E-06,0.339993593,0.963444846,1.49E-06
0.987613923,115.1723822,90.40190155,1.01E-12,1.50E-06,0.127896283,10.33792271,1.49E-06
1.055145256,211.3725443,48.18009821,1.19E-12,1.41E-06,0.576930894,7.872861694,1.49E-06
0.994153056,796.0173482,56.89832619,1.17E-12,1.50E-06,0.639656423,5.957715734,1.49E-06
0.931763543,737.8523956,84.13285378,5.35E-13,1.60E-06,0.345382011,14.49337478,1.49E-06
0.875044769,920.2113187,82.38470395,7.58E-13,1.71E-06,0.410807464,1.115065184,1.49E-06
1.011157559,414.1394208,30.58102178,5.21E-13,1.48E-06,0.474248792,6.863982991,1.49E-06
0.916188011,793.5710739,42.64797233,9.21E-13,1.63E-06,0.416225369,12.26412428,1.50E-06
1.032607365,132.7943032,33.91970896,8.95E-13,1.45E-06,0.722292506,7.031713961,1.50E-06
1.149622306,495.7648696,75.08295025,1.31E-12,1.31E-06,0.209602698,1.873261449,1.50E-06
0.925612169,141.5461631,23.68953591,1.00E-12,1.62E-06,0.636599628,0.912443638,1.50E-06
1.105293093,764.9001605,97.94928746,1.41E-12,1.36E-06,0.513827443,4.016424492,1.50E-06
0.938222791,813.3528422,36.6005155,5.07E-13,1.60E-06,0.244477415,11.66740378,1.50E-06
0.856185045,631.6504614,34.63606909,5.46E-13,1.76E-06,0.301206928,7.42470144,1.51E-06
1.093720638,999.7174684,66.41252934,9.68E-13,1.38E-06,0.243204,6.201803413,1.51E-06
1.124787679,748.6423413,27.79689923,7.25E-13,1.34E-06,0.133196092,3.678940548,1.51E-06
1.126616952,459.0495697,68.02073567,5.82E-13,1.34E-06,0.662565107,13.7723729,1.51E-06
0.868121069,682.057305,94.56845063,7.18E-13,1.74E-06,0.104060259,7.049090834,1.51E-06
0.826195296,884.2597426,93.4357932,8.77E-13,1.84E-06,0.29113665,9.034646768,1.52E-06
1.100532183,595.2878501,49.4165563,8.13E-13,1.38E-06,0.892259653,7.07534675,1.52E-06
0.813492312,812.1137764,49.76506654,8.36E-13,1.87E-06,0.487099631,1.632773912,1.53E-06
1.171459652,895.351501,40.00574382,1.39E-12,1.30E-06,0.225162128,10.26487549,1.53E-06
1.105891777,944.5631757,68.56124309,9.66E-13,1.38E-06,0.652868309,1.191049617,1.53E-06
1.03198597,665.8573852,78.01269984,1.17E-12,1.49E-06,0.102810978,8.204141739,1.53E-06
0.997643755,408.4269817,43.74186952,1.02E-12,1.54E-06,0.142560855,14.14822622,1.53E-06
0.863309894,565.7280638,89.39913732,1.37E-12,1.78E-06,0.176661191,12.51902655,1.54E-06
1.154359826,349.8279664,77.11428184,9.13E-13,1.33E-06,0.631680407,2.341208044,1.54E-06
0.842903814,617.9415531,45.28162691,1.29E-12,1.83E-06,0.774981012,12.4405046,1.54E-06
0.916661785,526.7798012,73.62129652,9.68E-13,1.68E-06,0.640350837,10.84427172,1.54E-06
1.08473604,544.0957905,38.20461165,1.11E-12,1.42E-06,0.62687611,13.99835946,1.54E-06
1.009247967,311.0898107,62.40913517,1.18E-12,1.53E-06,0.538874459,0.620452126,1.54E-06
0.980316293,827.544335,89.41886542,1.47E-12,1.58E-06,0.781421093,10.30486981,1.55E-06
1.104756287,825.2420644,81.17188278,1.15E-12,1.40E-06,0.7329964,14.17856868,1.55E-06
1.002217681,473.9960012,23.91080696,1.15E-12,1.54E-06,0.226508508,2.452612414,1.55E-06
1.089173404,410.5335105,96.1897287,9.15E-13,1.42E-06,0.240793048,4.598182209,1.55E-06
0.824413194,804.0375159,63.78963463,5.54E-13,1.88E-06,0.367266409,8.186090855,1.55E-06
0.853266661,513.592952,39.74833469,1.19E-12,1.82E-06,0.265285129,2.686684256,1.55E-06
1.065812495,914.1437887,59.91055281,6.73E-13,1.46E-06,0.434016916,9.596603761,1.55E-06
0.872885071,669.8879553,98.21269391,1.18E-12,1.78E-06,0.238929133,4.543838876,1.55E-06
0.934684033,256.5023487,62.6427352,5.66E-13,1.66E-06,0.655644836,0.910032141,1.55E-06
0.879882199,148.3294088,52.78838912,1.27E-12,1.77E-06,0.787457908,6.251301282,1.55E-06
0.80493589,700.1811977,33.02216407,8.64E-13,1.93E-06,0.59838881,10.04735351,1.56E-06
0.823640119,611.2120871,23.06543411,1.21E-12,1.89E-06,0.203749168,14.87905255,1.56E-06
0.974294586,855.9304929,76.3991766,1.11E-12,1.60E-06,0.709020325,15,1.56E-06
0.808180887,602.7749205,58.60626507,9.14E-13,1.93E-06,0.874257235,13.35048871,1.56E-06
0.889690227,758.7093031,31.23168113,7.68E-13,1.75E-06,0.549315064,8.407584394,1.56E-06
0.886494619,440.4006872,20.0583081,7.11E-13,1.76E-06,0.653386673,6.638811187,1.56E-06
0.832075833,659.1455144,84.17618337,1.43E-12,1.87E-06,0.477082847,2.794082372,1.56E-06
1.195393919,167.1192033,83.89462271,9.45E-13,1.31E-06,0.620518589,5.628612577,1.56E-06
1.107298134,942.3170405,41.19064421,9.31E-13,1.41E-06,0.51959645,4.243580186,1.56E-06
1.182487503,747.6258265,94.13434487,7.17E-13,1.32E-06,0.31824074,10.17646756,1.56E-06
1.031346666,108.2987283,22.51828613,1.10E-12,1.51E-06,0.223405418,12.16875878,1.56E-06
0.863752585,180.9180597,87.8092494,9.45E-13,1.81E-06,0.667969081,0.579690733,1.56E-06
0.933205654,386.3701046,49.08319662,1.15E-12,1.68E-06,0.732250948,7.370075579,1.57E-06
1.053163584,879.3749249,44.61561795,1.12E-12,1.49E-06,0.30841312,0.688679525,1.57E-06
1.030838147,229.5068003,64.10622192,1.25E-12,1.52E-06,0.731780772,1.762790132,1.57E-06
1.149594877,319.7687595,45.91590381,1.36E-12,1.37E-06,0.163464692,2.259852981,1.57E-06
1.010307542,790.876882,86.98633846,1.22E-12,1.56E-06,0.385884598,9.429023425,1.57E-06
0.910247707,401.545163,53.30286554,1.39E-12,1.73E-06,0.817174505,14.08375427,1.58E-06
0.857516425,481.544811,56.83161902,9.91E-13,1.84E-06,0.821132937,9.412467446,1.58E-06
1.053570418,931.7523941,53.71867084,7.49E-13,1.50E-06,0.85975754,6.486261102,1.58E-06
0.955824446,996.7756527,64.63607247,1.23E-12,1.66E-06,0.652700457,9.472980691,1.58E-06
0.930259615,897.3600658,72.66025231,1.16E-12,1.70E-06,0.482751762,8.865377876,1.59E-06
0.833335945,650.6346071,20.80427826,6.67E-13,1.91E-06,0.222068943,14.71562865,1.59E-06
0.809686913,146.8635035,97.29381028,8.41E-13,1.97E-06,0.216485944,4.817151597,1.59E-06
0.803975268,467.9950797,80.65738579,7.81E-13,1.99E-06,0.170155943,13.09609814,1.60E-06
0.843032661,383.0638323,97.06647044,1.41E-12,1.90E-06,0.123890983,4.781478814,1.60E-06
0.886764543,165.2047649,52.32615743,7.57E-13,1.81E-06,0.699128503,14.85910569,1.60E-06
1.170538101,200.116718,50.07602224,1.41E-12,1.37E-06,0.192458619,12.8872722,1.60E-06
0.940219811,138.0516567,56.70266951,1.15E-12,1.70E-06,0.60653803,7.130581208,1.60E-06
1.019627861,334.845706,39.5763791,1.20E-12,1.57E-06,0.883426328,7.201741244,1.60E-06
0.951749202,664.16555,96.79182398,6.97E-13,1.69E-06,0.30930544,11.27356377,1.60E-06
0.884694219,568.2966504,69.57514537,8.91E-13,1.81E-06,0.673755664,4.861177743,1.61E-06
0.999344985,547.290611,22.78042521,7.26E-13,1.61E-06,0.229331164,0.629874523,1.61E-06
0.945340886,640.546487,84.45867266,1.16E-12,1.70E-06,0.673487813,7.557325446,1.61E-06
1.000240909,641.1439511,29.33082488,1.07E-12,1.61E-06,0.722493881,2.602929547,1.61E-06
1.179187093,845.8541304,38.50926924,7.40E-13,1.37E-06,0.189134279,9.889818819,1.61E-06
0.842567788,187.1744731,54.8535905,8.82E-13,1.92E-06,0.549619842,2.055156192,1.61E-06
0.842077809,116.9198765,22.67695529,1.40E-12,1.92E-06,0.752637362,10.45730441,1.62E-06
0.925031066,226.5607828,53.43625946,1.33E-12,1.75E-06,0.859243092,9.023009012,1.62E-06
1.183800844,639.2729814,48.49580747,6.35E-13,1.37E-06,0.451781344,8.122719836,1.62E-06
0.844559815,181.9401962,86.05502765,1.20E-12,1.92E-06,0.459342096,10.40487434,1.62E-06
0.874859865,195.9549751,54.71548968,7.76E-13,1.86E-06,0.628327785,5.318042948,1.62E-06
0.84866268,735.0157259,82.48663576,5.04E-13,1.92E-06,0.582202273,8.583897143,1.63E-06
0.960305853,131.1904591,42.27622543,1.37E-12,1.69E-06,0.861539785,14.2887273,1.63E-06
0.801459542,319.3888497,80.5572243,6.31E-13,2.03E-06,0.487319003,4.866917789,1.63E-06
1.159913642,802.0783598,28.3354613,5.78E-13,1.41E-06,0.609153455,7.938779069,1.63E-06
1.084661324,323.8372958,54.27516653,1.34E-12,1.50E-06,0.46676601,8.729554452,1.63E-06
0.881120882,573.5891754,72.48289293,6.77E-13,1.85E-06,0.135926082,3.117181731,1.63E-06
1.066066155,731.8800401,21.27263447,8.95E-13,1.53E-06,0.445403162,8.262714761,1.63E-06
0.971233166,362.5993189,27.20029113,1.02E-12,1.68E-06,0.648813775,3.265330521,1.64E-06
0.850390485,560.8089634,87.82081093,1.26E-12,1.92E-06,0.518839683,12.22446315,1.64E-06
0.888006795,457.8068306,94.21834396,6.11E-13,1.84E-06,0.801099607,5.357295666,1.64E-06
0.912186661,649.4864338,90.65795977,1.46E-12,1.79E-06,0.280128121,2.376437338,1.64E-06
1.109611549,389.2844446,39.94645615,1.37E-12,1.48E-06,0.665105058,10.5691161,1.64E-06
0.8873796,701.7766485,93.48856007,9.77E-13,1.85E-06,0.462246809,5.286687525,1.64E-06
0.92212802,863.1519884,66.74730499,9.40E-13,1.78E-06,0.874764091,11.72508936,1.64E-06
0.993783466,302.2641457,85.14736179,1.46E-12,1.65E-06,0.232983596,7.792512943,1.64E-06
1.071302383,998.0831702,99.78274779,1.02E-12,1.53E-06,0.317954482,6.974333442,1.64E-06
1.013904085,893.1777313,27.85772706,8.43E-13,1.62E-06,0.103236352,2.709358839,1.65E-06
0.973715665,767.8826595,69.62501452,5.52E-13,1.69E-06,0.495510783,5.025779583,1.65E-06
1.006426756,270.8626805,82.61331914,9.63E-13,1.64E-06,0.371216763,4.514754819,1.65E-06
0.816830553,957.8883525,24.59117684,1.48E-12,2.02E-06,0.372204352,4.873447656,1.65E-06
0.808637806,678.6639615,73.29825947,6.99E-13,2.04E-06,0.742574517,5.16193977,1.65E-06
0.806210146,652.8499526,79.10129431,6.29E-13,2.05E-06,0.121979837,13.80718432,1.65E-06
1.091414628,577.9051769,94.81172521,1.38E-12,1.51E-06,0.107601071,9.112571273,1.65E-06
0.870649444,846.1988204,90.01604748,1.44E-12,1.90E-06,0.8640328,1.973118155,1.65E-06
1.014544907,974.4789274,85.46573926,1.25E-12,1.63E-06,0.516363203,9.591734048,1.65E-06
0.845221527,233.0670368,45.72945686,1.37E-12,1.96E-06,0.654318257,10.66555896,1.65E-06
1.043296483,623.7417543,99.66850549,8.32E-13,1.59E-06,0.262503827,10.58638846,1.65E-06
1.075895818,150.9311124,95.55058727,8.42E-13,1.54E-06,0.7105703,11.08265327,1.66E-06
1.173455996,110.6604704,63.38027858,1.07E-12,1.42E-06,0.729084816,11.07583969,1.66E-06
0.829357535,785.6545986,30.05014953,1.14E-12,2.00E-06,0.894218887,10.1016208,1.66E-06
1.099704592,622.3448788,94.2331801,1.09E-12,1.51E-06,0.719080281,12.06049156,1.66E-06
1.185461079,753.3724574,93.759116,1.14E-12,1.40E-06,0.523022611,11.42555161,1.66E-06
1.032116829,629.9316565,41.46730269,6.41E-13,1.61E-06,0.27242492,11.52352179,1.66E-06
0.841032045,105.1156311,93.24458074,5.97E-13,1.99E-06,0.125666378,12.92657905,1.67E-06
0.934295473,100,36.49116068,1.05E-12,1.79E-06,0.857646813,10.14810388,1.67E-06
1.041402173,737.1192136,32.92638552,1.22E-12,1.61E-06,0.475578469,3.471798239,1.68E-06
0.838450925,722.6549394,64.50336841,7.53E-13,2.01E-06,0.16946952,9.447112135,1.68E-06
0.830459272,305.5501532,21.94934087,5.83E-13,2.03E-06,0.810993969,2.991367168,1.68E-06
1.005812899,392.9562244,52.30933879,1.01E-12,1.68E-06,0.137868857,7.875967906,1.69E-06
1.091445475,582.1847577,33.17346939,9.40E-13,1.55E-06,0.125719493,10.08546325,1.69E-06
0.876898648,487.762359,98.91848352,1.41E-12,1.93E-06,0.491985589,1.609480506,1.69E-06
0.842156571,733.2609821,92.30004555,8.14E-13,2.01E-06,0.619961729,13.54513281,1.69E-06
0.971885805,196.1117317,92.41656728,1.17E-12,1.74E-06,0.545063597,4.423747754,1.69E-06
1.171152861,450.5395466,90.35384752,7.44E-13,1.44E-06,0.717269674,10.965564,1.69E-06
0.959602171,453.9659058,39.68921814,1.11E-12,1.76E-06,0.202968536,12.40875391,1.69E-06
1.115022296,982.3289094,64.76626362,1.41E-12,1.52E-06,0.310581171,14.89397854,1.70E-06
1.080955062,295.6892926,43.80045559,9.03E-13,1.57E-06,0.70524627,7.096220787,1.70E-06
1.011782456,230.447664,50.03404046,9.44E-13,1.68E-06,0.497378173,10.85218624,1.70E-06
1.111980061,997.7172595,49.27409985,9.62E-13,1.53E-06,0.449516288,8.667763499,1.70E-06
1.091742062,260.2192768,92.13291309,1.29E-12,1.56E-06,0.707237209,8.677521863,1.71E-06
1.187922945,369.7694782,61.555573,1.44E-12,1.44E-06,0.383574477,1.989019558,1.71E-06
0.805013344,691.7745229,41.41808127,6.81E-13,2.12E-06,0.38244954,2.8253529,1.71E-06
0.941551146,887.7325838,29.72143697,1.47E-12,1.82E-06,0.62535702,10.15439205,1.71E-06
0.960820581,818.4243943,26.5114238,5.42E-13,1.78E-06,0.270216685,10.58816123,1.71E-06
1.1562539,417.2751965,21.16799068,1.09E-12,1.48E-06,0.24354172,7.846425167,1.71E-06
1.117635499,367.5188729,84.45219356,1.23E-12,1.54E-06,0.13215387,3.812732946,1.72E-06
0.837879315,312.4578551,34.44594224,1.11E-12,2.05E-06,0.658222271,9.398019868,1.72E-06
0.810385453,930.6553025,30.38161117,1.45E-12,2.13E-06,0.643622372,13.12731037,1.72E-06
0.955531147,495.5953533,55.86734173,1.16E-12,1.81E-06,0.135125196,0.702206109,1.73E-06
0.869783635,758.403228,45.28772318,8.69E-13,1.99E-06,0.196545801,4.36452865,1.73E-06
0.868610645,568.9214351,43.53345054,1.02E-12,1.99E-06,0.427162979,13.07108575,1.73E-06
0.804827744,808.0903674,42.82550834,6.29E-13,2.15E-06,0.27497006,5.418589184,1.73E-06
0.892935575,589.2731944,51.60244242,1.15E-12,1.94E-06,0.647184301,5.466981078,1.74E-06
0.830499703,853.9589659,39.09558122,1.10E-12,2.09E-06,0.157795456,10.82815063,1.74E-06
0.96979597,171.6757789,83.20361038,5.56E-13,1.79E-06,0.369873304,11.1151119,1.74E-06
0.920156535,240.1530377,98.93004026,1.37E-12,1.89E-06,0.86457788,7.36868734,1.74E-06
1.027045477,589.7339562,46.19799986,1.28E-12,1.69E-06,0.285258462,6.531469961,1.74E-06
0.83320967,569.2991052,29.81715845,8.47E-13,2.09E-06,0.19857478,4.970174298,1.74E-06
0.804122027,868.9528168,39.7979908,9.35E-13,2.17E-06,0.77225864,7.501119702,1.74E-06
0.824027931,605.9669657,98.92253164,8.37E-13,2.12E-06,0.732538092,12.61704948,1.74E-06
1.148576832,975.971379,85.35044901,6.79E-13,1.52E-06,0.832702478,13.07722879,1.75E-06
0.927074662,807.4067821,89.80162903,1.37E-12,1.89E-06,0.137410956,5.636672139,1.76E-06
0.9483394,547.0816018,36.27977701,8.57E-13,1.85E-06,0.20415235,2.1543446,1.76E-06
1.000446804,404.2900204,44.80465179,1.12E-12,1.76E-06,0.367311725,12.311899,1.76E-06
1.019323206,696.5722084,81.89640224,1.23E-12,1.73E-06,0.304350269,12.89096327,1.76E-06
0.916234717,340.9070952,23.05356318,5.72E-13,1.92E-06,0.801110943,11.09723049,1.76E-06
1.081579428,996.9577584,56.41697937,8.20E-13,1.63E-06,0.821705058,1.511571056,1.76E-06
0.813733182,847.9929935,67.05656808,1.11E-12,2.17E-06,0.842443699,8.941233512,1.76E-06
1.009907706,593.061548,38.84837107,1.16E-12,1.75E-06,0.329907422,4.376909171,1.77E-06
0.830770661,730.2859133,74.62281301,1.23E-12,2.13E-06,0.826694831,4.566173013,1.77E-06
0.815132593,466.0112885,59.86547016,9.79E-13,2.17E-06,0.53729951,8.042152069,1.77E-06
0.813208465,373.4627459,28.88500641,9.97E-13,2.18E-06,0.754883593,7.694016068,1.77E-06
0.829520309,333.948445,78.55641849,1.45E-12,2.13E-06,0.481206446,10.34931798,1.77E-06
1.176989329,202.8406458,65.42363297,8.02E-13,1.50E-06,0.846550568,2.430688604,1.77E-06
0.837737218,468.9892314,48.30137895,8.48E-13,2.12E-06,0.899986239,12.74280994,1.77E-06
0.916726623,532.4870627,72.81308845,1.27E-12,1.93E-06,0.196863428,14.13510354,1.77E-06
1.133611451,301.1423571,94.12422984,9.10E-13,1.56E-06,0.337073664,13.28173259,1.77E-06
0.831801072,942.3670633,62.95960346,9.63E-13,2.13E-06,0.720982699,5.097155708,1.77E-06
0.905078425,560.9438436,74.30830899,8.48E-13,1.96E-06,0.554861709,13.37440835,1.78E-06
0.966709124,405.2807665,26.55158887,1.21E-12,1.84E-06,0.466982964,0.583330731,1.78E-06
0.986016629,249.7668616,21.87977641,1.16E-12,1.80E-06,0.857178648,3.141997767,1.78E-06
1.188492313,643.3928801,56.62825412,1.11E-12,1.50E-06,0.192986954,8.165057126,1.78E-06
1.16884832,993.2652242,93.11783331,1.26E-12,1.52E-06,0.805148021,1.492172538,1.78E-06
0.971447232,378.6667107,60.19640682,6.76E-13,1.83E-06,0.252923966,9.126677807,1.78E-06
1.124278557,233.845756,40.48253619,5.49E-13,1.58E-06,0.776604257,13.62190613,1.78E-06
0.926070133,400.0973805,56.04247144,8.84E-13,1.92E-06,0.382668656,6.943882028,1.78E-06
0.993698925,771.4566884,85.71319101,7.43E-13,1.79E-06,0.125909008,11.82067417,1.78E-06
1.176282385,912.3148774,33.62934987,1.49E-12,1.52E-06,0.230734777,10.24246415,1.79E-06
0.934482207,206.6829025,67.71900862,7.09E-13,1.92E-06,0.103929132,0.72665047,1.79E-06
0.827159492,844.3001696,32.77297455,1.23E-12,2.17E-06,0.598306519,2.254140206,1.79E-06
0.837120909,511.2923513,84.54445902,1.42E-12,2.15E-06,0.218329907,14.57735091,1.80E-06
1.094681078,940.4590002,55.38472729,9.95E-13,1.64E-06,0.459997259,6.973707853,1.80E-06
1.007072145,163.6210898,76.96127532,1.17E-12,1.79E-06,0.623406195,12.23031169,1.80E-06
1.057530894,324.0863879,52.42696174,5.38E-13,1.70E-06,0.305857061,8.847654849,1.80E-06
1.053199753,353.0301915,29.67608447,1.17E-12,1.71E-06,0.704651799,9.254543033,1.80E-06
0.98920752,275.4529775,74.19178138,1.36E-12,1.82E-06,0.543272517,13.91050983,1.80E-06
1.081128212,133.073351,75.23531221,1.13E-12,1.67E-06,0.48683797,4.742793737,1.80E-06
1.066804585,134.1892283,80.56143153,5.30E-13,1.70E-06,0.307401485,9.084768166,1.81E-06
0.805950125,413.9146497,32.4715673,1.26E-12,2.25E-06,0.893510823,3.449282248,1.82E-06
1.000609289,795.2314631,28.70961771,6.62E-13,1.82E-06,0.426723062,5.160272599,1.82E-06
0.81762099,443.3530321,86.39111274,1.45E-12,2.22E-06,0.620172117,12.69866592,1.82E-06
0.846350119,152.1889,97.35666963,5.69E-13,2.15E-06,0.14701358,5.116986979,1.82E-06
0.82176753,159.6050781,44.09841071,1.11E-12,2.21E-06,0.766194554,5.389315164,1.82E-06
0.979747527,778.054208,66.00225364,1.40E-12,1.86E-06,0.570870244,10.53130026,1.82E-06
1.177713381,368.0403423,89.77119542,1.49E-12,1.55E-06,0.615411489,1.694282759,1.82E-06
0.807011028,788.511697,20.49887965,1.12E-12,2.26E-06,0.1069665,0.650544899,1.82E-06
0.885622404,816.2988072,43.490417,1.40E-12,2.06E-06,0.62047432,12.04375112,1.82E-06
1.133694373,795.4719598,86.2462382,1.33E-12,1.61E-06,0.717040632,4.289264176,1.83E-06
0.897352885,139.3161823,22.53147839,1.27E-12,2.04E-06,0.271403799,4.618096652,1.83E-06
1.049852881,551.2215154,93.62244258,9.55E-13,1.74E-06,0.138584245,4.214242823,1.83E-06
1.057159427,233.2138379,93.87417473,1.28E-12,1.74E-06,0.527828708,3.691220696,1.83E-06
1.163852073,232.3026903,50.28334803,1.27E-12,1.58E-06,0.662488511,6.586703447,1.84E-06
0.857572108,647.2396725,66.98011816,1.49E-12,2.14E-06,0.827662092,7.081310602,1.84E-06
0.870863659,442.8638822,55.82497667,9.27E-13,2.11E-06,0.530779459,10.53805142,1.84E-06
0.986797373,309.3533023,85.4873278,9.00E-13,1.87E-06,0.374390602,4.527477585,1.84E-06
1.108588458,356.6168281,64.65392893,1.20E-12,1.66E-06,0.265470936,9.440292715,1.84E-06
1.14833514,193.0236442,53.72540991,1.13E-12,1.61E-06,0.276070381,14.9080053,1.85E-06
0.827435654,841.3754758,76.90014506,9.52E-13,2.23E-06,0.619126497,7.136298849,1.85E-06
1.163984167,375.6603027,73.11661997,1.07E-12,1.59E-06,0.176337131,1.470128052,1.85E-06
1.143303145,376.3602595,24.42525064,8.20E-13,1.62E-06,0.491932788,10.38826882,1.85E-06
1.179277033,185.2539634,66.96873557,9.67E-13,1.57E-06,0.589651921,0.991658831,1.85E-06
0.836747381,214.3908755,37.47203273,5.72E-13,2.22E-06,0.863644432,14.91882966,1.85E-06
1.016069071,504.4930849,40.41779146,1.06E-12,1.82E-06,0.465759958,12.62765948,1.85E-06
0.872570444,226.4226593,72.04468633,7.98E-13,2.13E-06,0.888342579,4.389566652,1.85E-06
0.990297982,461.638588,66.09040126,9.90E-13,1.87E-06,0.426142519,4.360606703,1.86E-06
0.806640406,553.0430369,81.50925709,1.05E-12,2.30E-06,0.100810272,4.822627979,1.86E-06
1.00876667,227.5415338,89.00343721,5.97E-13,1.84E-06,0.523013876,7.175655476,1.86E-06
1.192281605,527.4798052,25.60609236,6.07E-13,1.56E-06,0.752369034,13.50848773,1.86E-06
1.094509755,982.5174077,34.68598825,8.56E-13,1.70E-06,0.436035493,9.016856706,1.86E-06
0.881186704,490.7677271,32.65946365,8.25E-13,2.11E-06,0.126334828,2.363828214,1.86E-06
0.925079779,631.9262205,31.07083931,7.07E-13,2.01E-06,0.725259249,4.177868943,1.86E-06
