Voltage (V),Frequency (MHz),Temperature (°C),Capacitance (F),Leakage Current (A),Switching Activity,Circuit Area (mm²),Power 
0.926314059,317.3275096,47.22812749,9.99E-13,2.41E-07,0.627730721,12.94048114,0.000223346
1.182346516,413.0190157,97.64219032,9.16E-13,9.54E-07,0.583564161,1.178389423,0.001128673
0.867946538,225.0618448,64.80063719,1.08E-12,1.20E-06,0.247562274,2.453174266,0.001042912
1.062250719,765.0132941,64.32560496,8.46E-13,2.13E-06,0.840992771,8.499467215,0.002267102
0.981601101,389.6175412,43.59863699,1.46E-12,4.57E-06,0.835881276,10.81347178,0.004481816
1.09116263,854.5482335,64.94133085,1.47E-12,2.85E-06,0.33572451,8.146594056,0.003113962
0.816053764,760.6698832,49.40131455,1.14E-12,4.51E-07,0.644974799,2.460327632,0.000368446
1.056575424,710.0927467,69.00991307,1.43E-12,3.84E-06,0.853325864,14.69081939,0.00405504
1.156753906,583.8267007,90.08404209,8.45E-13,4.75E-06,0.527466713,1.088047448,0.005493703
0.96797858,356.7328494,73.63341803,1.41E-12,2.21E-06,0.409142509,11.52394168,0.002136602
1.097799842,700.097331,32.87463593,1.35E-12,2.70E-06,0.603368164,8.344332438,0.002969351
1.067773525,295.2500106,39.75241187,1.29E-12,1.17E-06,0.199491719,13.51096243,0.001252598
1.123354909,769.5407037,86.78903038,8.51E-13,4.29E-06,0.435910361,5.53561849,0.004819266
1.086399144,256.25779,59.65217848,1.13E-12,2.02E-06,0.393118693,1.71777516,0.00219609
0.879208515,632.2723892,97.61919035,8.95E-13,7.40E-07,0.679311344,6.594704468,0.000650987
0.933230759,459.7401959,84.80216126,1.48E-12,3.22E-06,0.564318067,9.126982431,0.003008548
1.13878619,583.1674288,36.13206369,9.20E-13,3.82E-06,0.744457989,2.411232772,0.004351941
0.957241654,252.4212682,91.39417101,1.32E-12,2.19E-06,0.116371794,8.460837761,0.002097542
0.935446728,957.6070102,73.40669956,5.39E-13,4.22E-06,0.274142258,12.19177326,0.00394826
1.170584015,580.9557539,49.8940444,6.19E-13,3.63E-06,0.763561406,7.316810685,0.004249734
1.040982836,630.3892747,46.46978859,1.32E-12,3.01E-06,0.473289364,8.501478288,0.003132816
1.18888328,989.7061745,85.65588044,9.31E-13,1.06E-06,0.26640989,11.27304224,0.00125787
1.040778954,629.9610475,80.08717694,1.39E-12,2.31E-06,0.88319164,12.14895701,0.002406035
0.878503116,720.2868374,26.73364505,6.39E-13,1.91E-06,0.793927397,10.65628516,0.001675282
0.966071244,561.3532114,61.48409921,6.56E-13,7.52E-07,0.702772659,1.417539825,0.000726837
0.805161142,149.7464358,62.18306649,1.49E-12,1.58E-06,0.125026428,14.28941399,0.001275027
0.853525585,909.6245143,47.14519002,6.82E-13,4.54E-06,0.877463248,5.46719422,0.003879504
0.99229897,962.2266954,55.50468736,8.78E-13,1.39E-06,0.273850546,2.085381253,0.001381238
1.074387876,129.7316957,24.7559297,1.44E-12,3.57E-06,0.135163559,13.50298912,0.003831853
0.996107023,128.2784771,76.57718477,1.44E-12,2.00E-06,0.56950619,13.68823509,0.001995476
0.905987347,421.9360062,64.65047014,1.14E-12,7.18E-07,0.504027044,7.679181605,0.00065113
0.803672518,465.3594099,38.6951588,1.31E-12,8.32E-07,0.616291181,6.56400909,0.000668548
1.008786591,309.0359033,98.88786992,7.72E-13,2.62E-06,0.846498184,1.189513526,0.002642505
0.81267849,643.6684552,58.82022003,7.78E-13,2.18E-06,0.125387433,11.50326694,0.001767978
1.029206959,104.6096931,42.54084855,8.99E-13,4.67E-06,0.31538269,7.103685283,0.00480537
0.83425273,795.9265136,96.56842088,5.72E-13,4.23E-06,0.186682273,14.92889235,0.003525572
0.956864308,748.6954415,76.97523641,1.12E-12,1.88E-06,0.541698123,7.711264234,0.001794894
0.897985017,266.2202308,96.74067039,8.94E-13,1.16E-06,0.300599855,11.76084755,0.001045243
0.979135478,204.3438806,37.94373184,6.18E-13,4.67E-06,0.316147743,14.92958869,0.004568089
0.941295949,481.3838475,47.06275533,6.04E-13,4.74E-06,0.229381233,0.578330844,0.00446366
1.174069089,645.9621454,68.62679906,1.08E-12,2.62E-07,0.159403232,13.39104799,0.000308122
0.825921943,854.7187772,96.24477959,1.25E-12,4.32E-06,0.237494235,12.88560761,0.003566185
1.120253085,256.2256927,66.36683256,7.19E-13,1.66E-06,0.570332187,14.38602939,0.001864483
0.811989518,791.6585963,60.69028376,5.93E-13,3.26E-06,0.284980931,2.386926582,0.002647268
0.983969271,154.6065971,22.29121301,5.64E-13,4.62E-06,0.456475887,14.15906313,0.004548905
0.938277787,908.3429569,70.08978227,9.71E-13,2.08E-06,0.786495281,4.589089571,0.001949041
0.983195141,647.4212914,63.02082792,6.27E-13,4.58E-06,0.319495545,10.51362373,0.004504093
0.938845094,752.0362311,77.60613354,1.31E-12,4.04E-06,0.282874961,12.07489132,0.003795413
0.885441111,793.7425684,81.4345984,1.45E-12,2.58E-06,0.172128152,13.64814506,0.002280901
1.171868838,222.2307086,81.68340735,1.48E-12,1.07E-06,0.369909887,14.66996706,0.001255798
0.9855553,663.8711506,67.19572477,5.62E-13,1.11E-06,0.867809137,14.4990754,0.001091592
1.067651819,609.7892611,83.20259021,8.98E-13,4.28E-06,0.607653818,9.847410347,0.004572497
0.931485076,422.860234,63.87988806,5.66E-13,6.21E-07,0.221582552,3.704171523,0.000578635
1.07494035,735.0119668,31.29757615,1.21E-12,4.14E-06,0.811391315,1.584964977,0.004455221
0.840477299,864.8896515,52.27307218,1.04E-12,2.80E-06,0.594059628,9.576119149,0.002354643
1.117263531,478.2957176,74.8983712,8.09E-13,4.30E-06,0.500914535,5.489134599,0.004806197
0.99516381,978.7209844,26.35613121,1.34E-12,4.74E-06,0.434388252,13.94720854,0.004722048
1.138346535,114.8006442,40.64657213,9.53E-13,4.97E-06,0.307808782,10.76046153,0.005663229
0.835104554,780.6105363,37.34059138,8.73E-13,1.39E-06,0.426717785,11.17125328,0.001160096
0.828089342,178.5074959,65.91295613,7.94E-13,6.90E-07,0.687186096,9.584505256,0.000571573
0.969095242,486.8138345,76.62569134,6.38E-13,1.44E-06,0.343821378,8.072656543,0.001399554
1.040877867,479.5746374,77.76509582,5.48E-13,4.51E-06,0.840550841,1.178228864,0.004690594
0.977355865,393.2390531,44.81937674,1.35E-12,3.56E-06,0.541733843,14.9440705,0.003478978
0.831491042,162.1268956,34.70990151,1.08E-12,2.36E-07,0.573819817,5.729563057,0.000196038
1.067361303,538.6970664,32.33243927,6.88E-13,1.05E-06,0.552911177,13.1969723,0.00112406
1.09150661,559.4423853,37.15327792,1.20E-12,3.94E-06,0.640918757,0.992430534,0.004299946
0.849972945,358.0621529,29.71088235,6.92E-13,4.05E-06,0.8798897,2.402791829,0.003438899
1.095923517,433.8237922,37.41259007,1.39E-12,2.78E-06,0.384661257,6.715672582,0.003050746
0.899404111,884.2919104,79.39508153,5.23E-13,3.73E-07,0.453912306,3.526123288,0.000335319
0.863327725,572.6376261,34.04646013,1.34E-12,4.37E-06,0.552055447,5.105861996,0.003773503
0.822443659,384.7777765,39.52420821,1.49E-12,2.62E-06,0.807977484,5.092485215,0.002155821
0.958647538,968.3276675,44.77592167,9.11E-13,3.92E-06,0.859167106,6.294539454,0.003757876
1.125216463,347.141293,81.64582361,1.08E-12,4.69E-06,0.804169739,11.3245083,0.005278079
0.937780224,319.696049,81.54285136,9.39E-13,2.64E-06,0.476987956,3.122722574,0.002476005
1.054191144,392.2305481,62.14330733,6.39E-13,4.08E-06,0.610105764,2.383346684,0.00430168
1.059607501,981.8150576,37.33146442,8.89E-13,4.91E-06,0.714771326,11.37524071,0.005202933
0.96096097,318.7696008,44.84724416,7.44E-13,2.27E-06,0.167212199,5.917999456,0.002178986
0.85197348,901.9567512,60.8437149,1.25E-12,4.72E-06,0.182020361,2.663450132,0.004018433
1.009003369,709.6215017,71.94695562,7.79E-13,3.55E-07,0.198883722,14.51655293,0.000357813
1.055306207,798.94415,68.10191666,1.41E-12,4.54E-06,0.314804499,1.15724206,0.004796041
0.999414432,390.8112373,28.69395497,6.06E-13,2.02E-06,0.862054085,14.45729506,0.002016986
0.989366176,264.0136758,61.32576646,9.49E-13,3.33E-06,0.547616512,9.276681509,0.003292811
0.966131821,386.4281992,20.25491726,9.19E-13,2.55E-06,0.345592893,0.743819198,0.002467477
1.172755427,463.4181217,61.23888433,1.12E-12,9.15E-07,0.60952244,12.20066059,0.00107356
1.173122128,940.0499203,47.212029,5.13E-13,4.93E-06,0.75153323,3.494739756,0.005786101
0.904386483,738.297123,35.05610477,1.46E-12,4.23E-06,0.460226217,9.446276727,0.003827606
0.85818429,960.4683531,21.52209731,5.20E-13,2.82E-07,0.872419454,0.550331489,0.00024195
1.032426223,948.4786541,45.24745919,7.45E-13,2.43E-06,0.899848916,3.274514195,0.002514403
0.884638241,104.5398382,29.59197547,8.28E-13,4.45E-06,0.58410242,6.657780781,0.003935006
0.951596075,571.6450167,69.41117564,1.30E-12,1.34E-06,0.594836335,8.358970636,0.001278655
0.933064625,174.3382041,62.42590841,1.23E-12,2.58E-06,0.672443774,13.00687041,0.002409896
0.94956306,340.5601529,46.18008073,1.29E-12,3.51E-06,0.42008269,1.181388543,0.003336374
1.125425318,550.1654878,88.82071743,1.43E-12,3.98E-06,0.819699126,13.75939411,0.004485159
1.12988768,829.7248185,64.15763492,7.48E-13,5.00E-07,0.386003267,9.781615257,0.000564773
0.862331634,577.8713508,40.50258796,9.36E-13,2.57E-06,0.793261759,0.86569717,0.002219659
0.98205628,163.4252178,61.04157874,5.95E-13,1.65E-06,0.358350149,14.742667,0.001625111
0.97609298,429.8913804,56.15597011,9.27E-13,1.36E-06,0.513546359,14.83069084,0.001327293
0.955521567,617.9054574,86.3919165,7.27E-13,2.19E-06,0.527298123,8.564275083,0.002096199
1.117500789,553.1648029,94.4226166,8.34E-13,5.92E-07,0.545511537,10.24551904,0.000662025
1.154784961,702.3327127,50.4077669,9.80E-13,1.57E-06,0.269229303,4.667789963,0.001813978
1.151772536,285.2036505,38.3138719,6.74E-13,4.81E-06,0.414553424,5.512572444,0.005540899
1.095563258,644.7532493,73.3159638,1.34E-12,4.55E-06,0.690947943,2.314101001,0.004986849
1.064773511,193.50652,32.65387416,8.51E-13,2.58E-06,0.769199293,11.19485579,0.00274622
0.938281381,118.4165881,46.66251358,9.76E-13,2.51E-06,0.152704093,4.736444282,0.002350742
1.038094552,923.5041576,50.84533189,1.33E-12,3.45E-06,0.537812865,2.865840422,0.003580915
1.121593224,603.658383,52.85732788,1.47E-12,2.62E-06,0.314100935,12.38241149,0.002944178
0.946758567,673.8089702,83.65909092,1.47E-12,2.83E-06,0.329486256,1.742882012,0.002681122
0.987882144,916.7951866,85.32490838,1.30E-12,1.18E-06,0.488115911,1.593900844,0.001165934
1.168877583,964.6409362,31.65844256,9.86E-13,3.78E-06,0.6050199,4.26001425,0.004419538
1.197629346,528.074985,43.12829634,6.76E-13,3.13E-06,0.551512277,13.65539413,0.003743853
1.132214523,465.5736917,40.76574457,1.09E-12,4.04E-06,0.122616402,4.405086492,0.004576629
1.171483008,104.9398505,84.02127802,1.45E-12,3.17E-06,0.189711087,5.38821115,0.003716948
0.807637074,216.943239,90.76709302,8.12E-13,1.40E-06,0.43993367,10.32855529,0.00113409
1.120061539,513.9676271,98.33683574,1.28E-12,2.09E-07,0.510818566,8.069461793,0.000234322
0.871579611,495.68726,53.77333846,6.18E-13,4.45E-07,0.629973985,12.17449751,0.000388213
0.916542493,667.8355456,29.80668319,6.67E-13,3.18E-06,0.259732322,11.78654166,0.002915482
0.87812467,715.0328571,34.58382465,5.19E-13,3.56E-06,0.403404949,11.06264567,0.00312597
0.896700797,535.4550546,31.01467501,8.57E-13,3.03E-06,0.884322542,10.18792302,0.002715168
0.858179895,603.4595399,94.13035216,1.45E-12,4.78E-06,0.4630242,13.50528225,0.004102072
0.806570341,850.1435956,36.19003098,1.19E-12,3.47E-06,0.167208452,6.156904819,0.00280189
0.873842729,754.8974267,89.63111091,1.37E-12,3.78E-06,0.898563944,10.19096618,0.00330018
0.832405584,530.4412724,35.55647139,5.75E-13,4.06E-06,0.818863887,14.56834288,0.003377234
0.963822266,104.3674502,26.1846379,1.26E-12,3.22E-06,0.353631516,8.7421822,0.003101901
1.140594851,971.2464721,25.34086355,1.06E-12,4.42E-06,0.660377537,4.878388478,0.005039979
1.056184058,407.5987214,52.74655984,8.69E-13,2.27E-06,0.641648621,12.4267178,0.002396163
1.183536364,826.9345845,24.35889828,1.35E-12,2.86E-06,0.622081114,1.683165165,0.003389274
0.919740958,259.5158804,21.90675844,1.27E-12,4.64E-06,0.548485643,8.977744756,0.004271435
0.872836862,739.0042627,93.92570019,9.52E-13,4.49E-06,0.220375925,11.0996989,0.003920824
1.055134417,292.6643054,96.47193808,6.08E-13,4.68E-07,0.436855328,10.75329654,0.000493583
1.094911272,240.5988524,89.80619334,1.08E-12,1.51E-06,0.565377304,1.995965436,0.001648261
0.932475174,580.7563386,74.69160933,1.28E-12,4.18E-06,0.525619569,1.300393366,0.003893671
1.008861382,941.128082,47.06316233,7.92E-13,3.90E-06,0.498038945,1.871194659,0.003932442
1.040221988,302.6467462,78.85001835,1.48E-12,2.02E-06,0.541857774,11.89805513,0.002104756
1.195374111,605.2794522,73.90111479,6.49E-13,1.04E-06,0.825476562,14.0829179,0.001249519
0.877215249,589.7102816,20.28682023,6.70E-13,4.44E-06,0.366285833,10.92129105,0.003891972
1.152940137,367.968862,71.43989369,1.45E-12,4.67E-06,0.858037069,11.47565277,0.005385265
1.143617003,159.0578328,50.97191326,9.72E-13,4.46E-06,0.558723477,9.017676972,0.00509588
0.981876249,164.60984,67.08659758,5.45E-13,2.51E-06,0.171468676,1.314852912,0.002463509
0.845893947,974.0295547,52.48464897,1.17E-12,1.19E-06,0.562547423,10.55107482,0.001005501
1.152603966,204.9673718,69.22449861,7.92E-13,1.83E-06,0.278229251,3.032759525,0.002103817
1.10967463,611.2935386,58.12910612,5.43E-13,4.24E-07,0.725910794,9.609683266,0.000470524
0.957480313,331.4974808,27.6964133,6.32E-13,3.88E-06,0.806851126,12.73051792,0.0037125
0.813839244,884.4293422,79.97124713,1.03E-12,3.75E-06,0.455991604,4.146663945,0.003054178
0.993714717,334.5159972,49.00895793,1.40E-12,3.49E-06,0.573291108,6.86143593,0.003467451
1.061885456,716.9370653,91.61085686,1.14E-12,1.41E-06,0.438812057,12.1680335,0.001499142
0.819795169,732.3509747,23.76754014,1.23E-12,1.64E-06,0.167059995,10.28328688,0.001341087
1.150503643,465.6834638,65.718038,7.61E-13,1.20E-06,0.622950245,5.005086458,0.001378014
1.184437704,411.0964575,94.31511296,1.19E-12,2.18E-06,0.232412267,3.916782169,0.00258335
0.840215249,708.7034452,80.48257628,1.45E-12,3.31E-06,0.740612212,2.63698726,0.002784774
0.804045788,199.4663451,63.12388498,5.72E-13,2.80E-06,0.231222068,12.28442079,0.002252843
0.863625651,916.3747103,46.63652818,5.54E-13,4.99E-06,0.729513099,9.821184397,0.00431267
0.870789071,722.2895716,58.46297258,9.46E-13,1.75E-06,0.737198292,9.106579872,0.001523722
1.008359435,804.4776445,40.28444666,6.68E-13,3.25E-06,0.634168235,10.02624715,0.003279227
0.874396895,188.3658925,24.08306349,8.01E-13,1.78E-06,0.24801878,14.60471876,0.00155277
0.885832386,829.8623234,38.26075509,8.66E-13,4.18E-06,0.870786995,13.66892243,0.00370079
1.174570063,985.2388343,91.33090202,9.04E-13,2.52E-06,0.114845805,9.359280158,0.002964702
0.928145371,425.5909785,38.28569659,7.85E-13,1.35E-06,0.163075345,7.602144811,0.001256
0.972035424,814.8352905,74.88341444,1.24E-12,1.10E-06,0.168772269,4.047713994,0.001068987
0.851803031,870.8792356,28.02077685,1.16E-12,4.71E-07,0.488034399,14.0492681,0.000401789
0.815457796,465.6224488,79.97516295,7.06E-13,4.50E-06,0.418800415,1.636653699,0.003666358
1.164907088,791.5292923,84.67165761,6.05E-13,4.27E-06,0.457525301,12.63436384,0.004968917
1.117651624,782.2362015,32.78398263,1.16E-12,4.58E-06,0.222683912,3.595041571,0.005122766
0.908972007,618.5531267,92.35505859,1.12E-12,4.21E-06,0.798904543,14.66686587,0.003826274
0.979082383,262.0655474,36.52848622,9.24E-13,2.57E-06,0.417588435,0.580484899,0.002514497
1.092185528,244.6022886,50.92998737,1.03E-12,1.68E-06,0.124962517,5.535677738,0.001838716
1.070292197,559.6070782,99.17756026,7.86E-13,4.47E-06,0.231703326,12.23673564,0.004780149
0.889575919,550.2277788,87.36710658,9.33E-13,2.89E-06,0.486825742,12.86356924,0.002570033
1.060814274,689.4852323,87.43103232,8.05E-13,4.22E-06,0.803706402,10.3966071,0.004475345
0.813749822,725.9224479,88.56180376,1.15E-12,4.97E-06,0.398188557,14.13760601,0.004046578
0.981905028,847.9941663,29.99475414,6.90E-13,4.44E-06,0.469664794,7.163880506,0.004363617
0.835634871,917.4769693,69.13017325,9.97E-13,2.83E-06,0.280528174,5.77489501,0.00236349
1.135542684,965.7057875,59.56015188,5.65E-13,2.01E-06,0.496582836,14.75502436,0.002280574
0.874438286,923.3067208,41.99618614,7.50E-13,4.24E-06,0.210415172,7.583733994,0.003703489
1.033762404,984.7598164,64.51668575,1.50E-12,4.18E-06,0.781958709,6.949701981,0.004325358
1.077922448,214.6885989,91.54815419,1.31E-12,4.50E-06,0.615243238,13.98548907,0.00484768
0.806458488,302.5107407,31.8904855,1.01E-12,2.26E-06,0.653067158,9.411730548,0.001822556
1.136925898,478.4736594,97.98215786,1.16E-12,7.32E-07,0.719291611,14.56064928,0.000833007
0.97092196,218.0440565,85.94650435,7.97E-13,1.86E-06,0.740426321,10.58625017,0.001807036
1.051568575,178.8335849,70.19178363,8.34E-13,1.49E-06,0.40017947,2.508684507,0.001565625
0.925268288,603.5571274,84.75436295,1.38E-12,2.75E-06,0.327315977,7.449876571,0.002548682
1.070612699,819.6009564,61.44047166,1.42E-12,2.34E-06,0.259036756,2.597612721,0.00251048
0.9476265,373.7010112,47.16949824,1.38E-12,4.36E-06,0.740341478,7.086223466,0.004129002
1.040717506,762.7531355,79.63711379,1.34E-12,4.93E-06,0.893173408,3.633512829,0.005128504
0.852151512,583.258445,50.15707307,1.26E-12,2.64E-06,0.805602337,12.69339423,0.002249179
1.016663186,874.1208559,24.91061066,5.10E-13,6.98E-07,0.698584766,10.32340828,0.000710334
1.069775075,387.8959896,70.84166758,7.11E-13,2.52E-06,0.493855032,13.04883313,0.00269298
0.951723034,448.5805596,64.75221262,1.15E-12,2.26E-06,0.567041317,4.496392005,0.002152337
1.089319497,399.2973883,66.66551055,1.28E-12,4.58E-06,0.833421392,1.924998847,0.004987648
1.18728906,757.2877316,85.85915663,1.36E-12,3.30E-06,0.635917973,12.19218213,0.003913925
0.930446487,511.2026341,33.7071735,1.02E-12,2.45E-06,0.591824828,8.773970195,0.002276806
1.1111367,104.4113434,30.32844489,9.22E-13,3.40E-06,0.541130878,12.64272364,0.003783409
0.957596975,147.0385978,74.57779793,1.33E-12,8.47E-07,0.238453763,9.975565115,0.000810752
0.857857117,573.1449271,44.05856406,9.96E-13,3.88E-06,0.140461752,2.785462947,0.003326192
0.901126264,286.9102712,35.26227445,9.23E-13,1.34E-06,0.636530788,6.766386202,0.001204634
1.173509407,917.5730275,72.23347502,1.40E-12,4.99E-06,0.495882768,13.13862603,0.005856603
0.920331506,287.1190211,24.21015812,6.80E-13,1.18E-07,0.574011525,12.72596563,0.000108402
0.902826327,623.4958255,81.64928682,6.11E-13,2.99E-06,0.498022286,11.47417738,0.002699707
1.144138274,908.8713985,20.64797863,5.66E-13,5.98E-07,0.271422826,9.60984169,0.000684222
1.143514774,336.9590556,25.19898088,9.18E-13,2.69E-06,0.89510598,10.70644637,0.003079953
0.97816669,475.4468101,30.65921212,1.07E-12,1.44E-06,0.199779996,9.23760678,0.001412592
0.846696254,186.2201304,29.62782297,1.41E-12,2.75E-06,0.605834061,4.002178915,0.002331349
0.991838976,316.0714122,33.01512583,9.14E-13,2.07E-06,0.238295714,5.880340331,0.00204823
1.144070416,927.8234611,31.61125831,1.46E-12,3.70E-06,0.555921915,8.68750761,0.004230045
0.899376348,815.7191058,20.89465816,6.06E-13,3.73E-06,0.181720837,2.88905886,0.003357288
0.924463826,895.37983,92.19155808,8.25E-13,3.50E-06,0.781876857,2.733379912,0.003236565
0.80743755,708.8068865,48.28195587,9.49E-13,2.27E-06,0.444593066,2.56120053,0.001835461
0.906871922,360.1075309,94.61257319,1.26E-12,2.79E-06,0.274650105,5.956950722,0.002527529
1.160423001,963.4966883,63.45563803,9.37E-13,3.26E-07,0.732866197,11.89988902,0.000379442
0.899763036,556.1721157,30.05270057,1.46E-12,4.59E-06,0.865133995,3.872169589,0.004134627
1.03487145,122.4560775,33.85687197,6.07E-13,2.52E-06,0.405155958,0.566972815,0.00260335
1.090038298,842.9016665,28.48969466,5.63E-13,1.15E-06,0.886069274,14.26199242,0.00125194
0.991447571,760.3069928,24.71159316,8.57E-13,4.20E-06,0.347380414,14.62034382,0.004160211
1.109414921,126.325295,31.54171941,1.31E-12,3.08E-07,0.12451783,6.078587334,0.000342001
0.995813016,597.5867712,52.15903967,1.44E-12,2.99E-06,0.824084866,0.970020068,0.002977369
0.962134121,235.2773998,46.67245523,1.19E-12,2.68E-06,0.795368475,13.07327319,0.002583356
0.959287677,503.3792911,71.23188774,1.46E-12,1.73E-06,0.352977988,14.78096752,0.001660123
0.841048457,647.3635731,87.17443982,1.33E-12,4.21E-06,0.854727264,14.72129406,0.003543922
1.068539896,523.5509309,56.12061322,1.29E-12,3.19E-06,0.848577451,4.173079974,0.003405301
1.191196411,220.0507526,44.3038259,1.25E-12,2.08E-06,0.579859241,1.229514321,0.002472312
0.826049096,378.3743341,42.7050493,1.35E-12,2.23E-07,0.834450937,2.157087475,0.000184458
0.90829153,196.1071905,35.43751505,9.45E-13,3.75E-06,0.207344076,6.260783525,0.003407247
1.172728085,384.9108178,36.24042481,1.38E-12,6.54E-07,0.658771113,10.98180839,0.000767795
1.111084972,466.8007883,99.06763324,1.19E-12,3.99E-06,0.242699081,14.52665341,0.004436211
1.061702669,564.2809594,62.62065545,9.69E-13,3.17E-06,0.228371351,4.102584785,0.003361187
1.071713248,859.4005714,84.49932673,1.24E-12,4.48E-06,0.242378368,3.142912949,0.004799128
